date,mess_unit,vendor_name,category,amount,payment_mode,bill_no,transaction_id
2024-03-29,HOSTEL-B,BROILER FRESH DEPOT,chicken,13300.0,RTGS,BILL-20240329-1864,TXN01891
2024-03-29,CDH-1,CHICKEN KING SUPPLIERS,chicken,25300.0,NEFT,BILL-20240329-1849,TXN01892
2024-03-29,CDH-1,BROILER FRESH DEPOT,chicken,16000.0,NEFT,BILL-20240329-1850,TXN01893
2024-03-29,CDH-1,NAIR POULTRY FARM,chicken,10400.0,NEFT,BILL-20240329-1851,TXN01894
2024-03-29,CAFE-CENTRAL,BROILER FRESH DEPOT,chicken,14000.0,NEFT,BILL-20240329-1878,TXN01895
2024-04-02,CDH-1,CHICKEN KING SUPPLIERS,chicken,13800.0,RTGS,BILL-20240402-1884,TXN01896
2024-04-02,CDH-3,BROILER FRESH DEPOT,chicken,7700.0,RTGS,BILL-20240402-1893,TXN01897
2024-04-02,CDH-3,NAIR POULTRY FARM,chicken,7000.0,NEFT,BILL-20240402-1894,TXN01898
2024-04-02,HOSTEL-A,CHICKEN KING SUPPLIERS,chicken,6400.0,NEFT,BILL-20240402-1895,TXN01899
2024-04-02,CDH-2,MEAT POINT TRADERS,chicken,13400.0,NEFT,BILL-20240402-1891,TXN01900
2024-04-02,HOSTEL-A,NAIR POULTRY FARM,chicken,10000.0,NEFT,BILL-20240402-1897,TXN01901
2024-04-02,HOSTEL-B,CHICKEN KING SUPPLIERS,chicken,5000.0,Cheque,BILL-20240402-1898,TXN01902
2024-04-02,HOSTEL-B,BROILER FRESH DEPOT,chicken,9000.0,RTGS,BILL-20240402-1899,TXN01903
2024-04-02,CDH-3,CHICKEN KING SUPPLIERS,chicken,7400.0,Cheque,BILL-20240402-1892,TXN01904
2024-04-02,HOSTEL-A,BROILER FRESH DEPOT,chicken,15500.0,NEFT,BILL-20240402-1896,TXN01905
2024-04-02,CDH-2,NAIR POULTRY FARM,chicken,10300.0,NEFT,BILL-20240402-1890,TXN01906
2024-04-02,SPORTS-CANTEEN,BROILER FRESH DEPOT,chicken,10300.0,NEFT,BILL-20240402-1916,TXN01907
2024-04-02,CDH-2,CHICKEN KING SUPPLIERS,chicken,17500.0,NEFT,BILL-20240402-1888,TXN01908
2024-04-02,HOSTEL-C,MEAT POINT TRADERS,chicken,5400.0,RTGS,BILL-20240402-1904,TXN01909
2024-04-02,HOSTEL-D,CHICKEN KING SUPPLIERS,chicken,10700.0,RTGS,BILL-20240402-1905,TXN01910
2024-04-02,HOSTEL-D,BROILER FRESH DEPOT,chicken,7300.0,Cheque,BILL-20240402-1906,TXN01911
2024-04-02,HOSTEL-D,NAIR POULTRY FARM,chicken,12200.0,RTGS,BILL-20240402-1907,TXN01912
2024-04-02,FACULTY-MESS,CHICKEN KING SUPPLIERS,chicken,5600.0,NEFT,BILL-20240402-1908,TXN01913
2024-04-02,CDH-2,BROILER FRESH DEPOT,chicken,15400.0,NEFT,BILL-20240402-1889,TXN01914
2024-04-02,FACULTY-MESS,NAIR POULTRY FARM,chicken,8600.0,RTGS,BILL-20240402-1910,TXN01915
2024-04-02,CAFE-CENTRAL,NAIR POULTRY FARM,chicken,13200.0,RTGS,BILL-20240402-1914,TXN01916
2024-04-02,CAFE-CENTRAL,CHICKEN KING SUPPLIERS,chicken,12500.0,Cheque,BILL-20240402-1912,TXN01917
2024-04-02,CAFE-CENTRAL,BROILER FRESH DEPOT,chicken,17800.0,NEFT,BILL-20240402-1913,TXN01918
2024-04-02,FACULTY-MESS,BROILER FRESH DEPOT,chicken,6800.0,NEFT,BILL-20240402-1909,TXN01919
2024-04-02,SPORTS-CANTEEN,NAIR POULTRY FARM,chicken,7900.0,NEFT,BILL-20240402-1917,TXN01920
2024-04-02,SPORTS-CANTEEN,MEAT POINT TRADERS,chicken,5700.0,NEFT,BILL-20240402-1918,TXN01921
2024-04-02,HOSTEL-C,NAIR POULTRY FARM,chicken,13100.0,NEFT,BILL-20240402-1903,TXN01922
2024-04-02,FACULTY-MESS,GOLDEN POULTRY HOUSE,chicken,5400.0,NEFT,BILL-20240402-1911,TXN01923
2024-04-02,HOSTEL-C,BROILER FRESH DEPOT,chicken,14100.0,RTGS,BILL-20240402-1902,TXN01924
2024-04-02,HOSTEL-C,CHICKEN KING SUPPLIERS,chicken,15200.0,NEFT,BILL-20240402-1901,TXN01925
2024-04-02,HOSTEL-B,NAIR POULTRY FARM,chicken,10200.0,NEFT,BILL-20240402-1900,TXN01926
2024-04-02,CDH-1,BROILER FRESH DEPOT,chicken,8000.0,NEFT,BILL-20240402-1885,TXN01927
2024-04-02,CDH-1,NAIR POULTRY FARM,chicken,10200.0,NEFT,BILL-20240402-1886,TXN01928
2024-04-02,CDH-1,MEAT POINT TRADERS,chicken,7300.0,NEFT,BILL-20240402-1887,TXN01929
2024-04-02,SPORTS-CANTEEN,CHICKEN KING SUPPLIERS,chicken,7900.0,NEFT,BILL-20240402-1915,TXN01930
2024-04-05,HOSTEL-B,CLEAN SUPPLIES CO,misc,7400.0,NEFT,BILL-20240405-2020,TXN01931
2024-04-05,FACULTY-MESS,CLEAN SUPPLIES CO,misc,6900.0,NEFT,BILL-20240405-2019,TXN01932
2024-04-05,HOSTEL-A,CLEAN SUPPLIES CO,misc,2100.0,NEFT,BILL-20240405-2017,TXN01933
2024-04-05,FACULTY-MESS,CLEAN SUPPLIES CO,misc,5700.0,NEFT,BILL-20240405-2018,TXN01934
2024-04-06,CDH-3,AAVIN DAIRY SUPPLIES,dairy,13600.0,NEFT,BILL-20240406-1927,TXN01935
2024-04-06,CDH-3,PADMAVATHI GRAIN STORE,grains,26000.0,NEFT,BILL-20240406-1926,TXN01936
2024-04-06,HOSTEL-B,KAVERI RICE MILLS,grains,27400.0,Cheque,BILL-20240406-1932,TXN01937
2024-04-06,HOSTEL-B,ANNA RICE TRADERS,grains,23100.0,NEFT,BILL-20240406-1934,TXN01938
2024-04-06,HOSTEL-A,AAVIN DAIRY SUPPLIES,dairy,17600.0,NEFT,BILL-20240406-1931,TXN01939
2024-04-06,HOSTEL-A,GOLDEN GRAIN DEPOT,grains,27000.0,NEFT,BILL-20240406-1930,TXN01940
2024-04-06,HOSTEL-A,PADMAVATHI GRAIN STORE,grains,31900.0,NEFT,BILL-20240406-1929,TXN01941
2024-04-06,HOSTEL-A,KAVERI RICE MILLS,grains,18000.0,NEFT,BILL-20240406-1928,TXN01942
2024-04-06,CDH-1,PADMAVATHI GRAIN STORE,grains,26500.0,NEFT,BILL-20240406-1920,TXN01943
2024-04-06,CDH-1,AAVIN DAIRY SUPPLIES,dairy,23000.0,RTGS,BILL-20240406-1921,TXN01944
2024-04-06,CDH-2,AAVIN DAIRY SUPPLIES,dairy,12300.0,RTGS,BILL-20240406-1924,TXN01945
2024-04-06,SPORTS-CANTEEN,AAVIN DAIRY SUPPLIES,dairy,20300.0,NEFT,BILL-20240406-1953,TXN01946
2024-04-06,HOSTEL-C,AAVIN DAIRY SUPPLIES,dairy,16100.0,NEFT,BILL-20240406-1939,TXN01947
2024-04-06,HOSTEL-D,KAVERI RICE MILLS,grains,31400.0,NEFT,BILL-20240406-1940,TXN01948
2024-04-06,HOSTEL-D,PADMAVATHI GRAIN STORE,grains,35000.0,NEFT,BILL-20240406-1941,TXN01949
2024-04-06,HOSTEL-D,ANNA RICE TRADERS,grains,19600.0,NEFT,BILL-20240406-1942,TXN01950
2024-04-06,HOSTEL-D,AAVIN DAIRY SUPPLIES,dairy,19700.0,NEFT,BILL-20240406-1943,TXN01951
2024-04-06,FACULTY-MESS,KAVERI RICE MILLS,grains,15300.0,NEFT,BILL-20240406-1944,TXN01952
2024-04-06,CAFE-CENTRAL,KAVERI RICE MILLS,grains,23900.0,NEFT,BILL-20240406-1948,TXN01953
2024-04-06,FACULTY-MESS,ANNA RICE TRADERS,grains,15500.0,NEFT,BILL-20240406-1946,TXN01954
2024-04-06,FACULTY-MESS,AAVIN DAIRY SUPPLIES,dairy,18200.0,NEFT,BILL-20240406-1947,TXN01955
2024-04-06,CDH-3,KAVERI RICE MILLS,grains,25600.0,RTGS,BILL-20240406-1925,TXN01956
2024-04-06,CAFE-CENTRAL,AAVIN DAIRY SUPPLIES,dairy,8100.0,NEFT,BILL-20240406-1950,TXN01957
2024-04-06,CAFE-CENTRAL,PADMAVATHI GRAIN STORE,grains,28100.0,NEFT,BILL-20240406-1949,TXN01958
2024-04-06,SPORTS-CANTEEN,PADMAVATHI GRAIN STORE,grains,23200.0,NEFT,BILL-20240406-1952,TXN01959
2024-04-06,HOSTEL-C,GOLDEN GRAIN DEPOT,grains,22700.0,NEFT,BILL-20240406-1938,TXN01960
2024-04-06,FACULTY-MESS,PADMAVATHI GRAIN STORE,grains,31000.0,RTGS,BILL-20240406-1945,TXN01961
2024-04-06,HOSTEL-C,PADMAVATHI GRAIN STORE,grains,34800.0,NEFT,BILL-20240406-1937,TXN01962
2024-04-06,HOSTEL-B,PADMAVATHI GRAIN STORE,grains,31200.0,NEFT,BILL-20240406-1933,TXN01963
2024-04-06,HOSTEL-B,AAVIN DAIRY SUPPLIES,dairy,16600.0,NEFT,BILL-20240406-1935,TXN01964
2024-04-06,HOSTEL-C,KAVERI RICE MILLS,grains,26600.0,NEFT,BILL-20240406-1936,TXN01965
2024-04-06,CDH-1,KAVERI RICE MILLS,grains,35900.0,NEFT,BILL-20240406-1919,TXN01966
2024-04-06,CDH-2,KAVERI RICE MILLS,grains,34500.0,Cheque,BILL-20240406-1922,TXN01967
2024-04-06,CDH-2,PADMAVATHI GRAIN STORE,grains,20600.0,RTGS,BILL-20240406-1923,TXN01968
2024-04-06,SPORTS-CANTEEN,KAVERI RICE MILLS,grains,16400.0,RTGS,BILL-20240406-1951,TXN01969
2024-04-10,HOSTEL-A,GOLDEN GRAIN DEPOT,grains,34500.0,NEFT,BILL-20240410-1962,TXN01970
2024-04-10,CDH-3,PADMAVATHI GRAIN STORE,grains,11300.0,NEFT,BILL-20240410-1959,TXN01971
2024-04-10,HOSTEL-B,KAVERI RICE MILLS,grains,25400.0,NEFT,BILL-20240410-1963,TXN01972
2024-04-10,HOSTEL-A,PADMAVATHI GRAIN STORE,grains,16400.0,RTGS,BILL-20240410-1961,TXN01973
2024-04-10,FACULTY-MESS,PADMAVATHI GRAIN STORE,grains,17700.0,NEFT,BILL-20240410-1973,TXN01974
2024-04-10,CDH-1,KAVERI RICE MILLS,grains,30000.0,NEFT,BILL-20240410-1954,TXN01975
2024-04-10,HOSTEL-B,ANNA RICE TRADERS,grains,21400.0,NEFT,BILL-20240410-1965,TXN01976
2024-04-10,HOSTEL-B,PADMAVATHI GRAIN STORE,grains,8100.0,NEFT,BILL-20240410-1964,TXN01977
2024-04-10,HOSTEL-C,GOLDEN GRAIN DEPOT,grains,29400.0,Cheque,BILL-20240410-1968,TXN01978
2024-04-10,HOSTEL-C,KAVERI RICE MILLS,grains,10100.0,NEFT,BILL-20240410-1966,TXN01979
2024-04-10,HOSTEL-C,PADMAVATHI GRAIN STORE,grains,13400.0,RTGS,BILL-20240410-1967,TXN01980
2024-04-10,SPORTS-CANTEEN,PADMAVATHI GRAIN STORE,grains,16600.0,NEFT,BILL-20240410-1978,TXN01981
2024-04-10,SPORTS-CANTEEN,KAVERI RICE MILLS,grains,36100.0,RTGS,BILL-20240410-1977,TXN01982
2024-04-10,CAFE-CENTRAL,KAVERI RICE MILLS,grains,26200.0,RTGS,BILL-20240410-1975,TXN01983
2024-04-10,CDH-1,PADMAVATHI GRAIN STORE,grains,21300.0,NEFT,BILL-20240410-1955,TXN01984
2024-04-10,FACULTY-MESS,ANNA RICE TRADERS,grains,27400.0,Cheque,BILL-20240410-1974,TXN01985
2024-04-10,FACULTY-MESS,KAVERI RICE MILLS,grains,31900.0,Cheque,BILL-20240410-1972,TXN01986
2024-04-10,HOSTEL-D,ANNA RICE TRADERS,grains,12000.0,RTGS,BILL-20240410-1971,TXN01987
2024-04-10,HOSTEL-D,PADMAVATHI GRAIN STORE,grains,31500.0,NEFT,BILL-20240410-1970,TXN01988
2024-04-10,HOSTEL-D,KAVERI RICE MILLS,grains,10000.0,NEFT,BILL-20240410-1969,TXN01989
2024-04-10,CDH-2,KAVERI RICE MILLS,grains,22400.0,Cheque,BILL-20240410-1956,TXN01990
2024-04-10,CDH-2,PADMAVATHI GRAIN STORE,grains,12000.0,RTGS,BILL-20240410-1957,TXN01991
2024-04-10,CDH-3,KAVERI RICE MILLS,grains,35300.0,NEFT,BILL-20240410-1958,TXN01992
2024-04-10,CAFE-CENTRAL,PADMAVATHI GRAIN STORE,grains,15900.0,RTGS,BILL-20240410-1976,TXN01993
2024-04-10,HOSTEL-A,KAVERI RICE MILLS,grains,38300.0,RTGS,BILL-20240410-1960,TXN01994
2024-04-12,CDH-1,LAKSHMI VEGMART,vegetables,4100.0,NEFT,BILL-20240412-2024,TXN01995
2024-04-12,FACULTY-MESS,LAKSHMI VEGMART,vegetables,8400.0,NEFT,BILL-20240412-2022,TXN01996
2024-04-12,CAFE-CENTRAL,LAKSHMI VEGMART,vegetables,5100.0,NEFT,BILL-20240412-2023,TXN01997
2024-04-12,HOSTEL-B,LAKSHMI VEGMART,vegetables,7600.0,NEFT,BILL-20240412-2025,TXN01998
2024-04-14,HOSTEL-A,FORTUNE OIL DEPOT,oil,13700.0,RTGS,BILL-20240414-1988,TXN01999
2024-04-14,HOSTEL-B,SPICE GARDEN SUPPLIES,oil,5800.0,NEFT,BILL-20240414-1990,TXN02000
